"payment_month","user_id","game_name","language","age","total_revenue","mrr","paid_users","arppu","new_paid_users","new_mrr","churned_users","churn_rate","churned_revenue","revenue_churn_rate","expansion_mrr","contraction_mrr","lt","ltv"
2022-08-01,Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,21,46.71,46.71,1,46.7100,,,,0.0000,,,,-54.12,5.0,271.68
2022-08-01,DcYWdg5xq9/5Yd7SaaVhZw==,game 3,uk,32,29.49,29.49,1,29.4900,1,29.49,,0.0000,,,,,3.0,29.49
2022-08-01,DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,23,58.92,,1,58.9200,,,,0.0000,,,,,8.0,160.59
2022-08-01,dpfu6t8G4blqMn55KM8bSg==,game 3,uk,16,92.13,92.13,1,92.1300,,,,0.0000,,,80.10,,7.0,187.98
2022-08-01,dQAFHVkiiCKfawYALbHZeA==,game 3,uk,26,14.64,14.64,1,14.6400,,,1,1.0000,14.64,0.0022,,-1.74,3.0,31.02
2022-08-01,dVTYjVpXbOM/sOgCq4CV0g==,game 3,uk,25,41.31,41.31,1,41.3100,1,41.31,,0.0000,,,,,4.0,41.31
2022-08-01,dxXTsxsoGNYPn+1rVBAUww==,game 3,uk,33,13.98,13.98,1,13.9800,1,13.98,,0.0000,,,,,2.0,13.98
2022-08-01,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,25,78.39,78.39,1,78.3900,,,,0.0000,,,,-70.59,6.0,260.88
2022-08-01,eCd4MBHIR4qUWapg05TFLQ==,game 3,ru,18,40.14,40.14,1,40.1400,,,,0.0000,,,8.28,,7.0,135.24
2022-08-01,eLWkkjmSeHVGjb9tp+CJpQ==,game 3,uk,19,61.95,61.95,1,61.9500,,,,0.0000,,,39.45,,2.0,84.45
2022-08-01,eoqO46DzxSrKA2rredUNyQ==,game 3,uk,24,43.71,43.71,1,43.7100,,,,0.0000,,,,-17.01,4.0,117.93
2022-08-01,er3/fOrRpmyqiRaC0CaFcg==,game 3,uk,21,65.52,65.52,1,65.5200,,,,0.0000,,,25.65,,7.0,256.32
2022-08-01,F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,20,37.23,37.23,1,37.2300,,,,0.0000,,,3.99,,5.0,70.47
2022-08-01,F9Jtg6+0qPUKWDgBJxG8cA==,game 3,ru,18,30.39,30.39,1,30.3900,,,1,1.0000,30.39,0.0045,,-1.20,7.0,199.50
2022-08-01,fDgyPW0yy0+9ietMvl0vmA==,game 3,ru,18,65.34,65.34,1,65.3400,,,1,1.0000,65.34,0.0096,32.40,,5.0,118.26
2022-08-01,FLqAK4qKiMkvlLBgGwbBnQ==,game 3,ru,31,53.28,,1,53.2800,,,,0.0000,,,,,5.0,77.64
2022-08-01,fNc4x9raJu2OBcbtEloM7A==,game 3,ru,35,15.84,15.84,1,15.8400,1,15.84,1,1.0000,15.84,0.0023,,,0.0,15.84
2022-08-01,fuL+cD0zV6Gn4ypTYmXUgw==,game 3,uk,16,57.60,57.60,1,57.6000,,,,0.0000,,,0.21,,5.0,114.99
2022-08-01,fvYhEtD56gROaXqCi9/z/Q==,game 3,uk,19,133.05,133.05,1,133.0500,,,,0.0000,,,60.48,,5.0,205.62
2022-08-01,G9053rs6jbKItKUhrUdLew==,game 3,uk,27,41.94,41.94,1,41.9400,,,,0.0000,,,,-5.07,5.0,88.95
2022-08-01,geIiJ1L04w2qAE0qzQUb2g==,game 3,uk,23,30.18,30.18,1,30.1800,,,,0.0000,,,,-76.89,5.0,188.49
2022-08-01,Ghk2iJmzSUW4qLsmJgwOcw==,game 3,uk,16,77.82,77.82,1,77.8200,,,1,1.0000,77.82,0.0115,31.86,,9.0,419.40
2022-08-01,GjL6ipu28pHPFxZJPuplNQ==,game 3,uk,28,16.44,16.44,1,16.4400,1,16.44,1,1.0000,16.44,0.0024,,,0.0,16.44
2022-08-01,GOl6BQXsy0zvbvIWIoKEQw==,game 3,ru,18,76.23,76.23,1,76.2300,,,,0.0000,,,,-38.52,6.0,255.63
2022-08-01,gPRMy8HkmaiyX+13OxuP/A==,game 3,ru,21,17.4,17.4,1,17.4000,,,,0.0000,,,,-67.77,7.0,222.12
2022-08-01,gT0iqDKuIXNm4ceMd9eZ1A==,game 3,uk,20,57.78,57.78,1,57.7800,,,,0.0000,,,,-34.41,5.0,149.97
2022-08-01,gxZPbCoYIu8slavUm05KGA==,game 3,ru,14,19.8,19.8,1,19.8000,1,19.8,,0.0000,,,,,4.0,19.8
2022-08-01,Hamw6F2EZmJfI2glmE2NEg==,game 3,ru,24,36.27,36.27,1,36.2700,,,,0.0000,,,,-19.62,7.0,182.07
2022-08-01,hi1ErLiMLDP0HWvMqLKv6g==,game 3,ru,18,32.13,32.13,1,32.1300,,,,0.0000,,,,-85.65,5.0,149.91
2022-08-01,HWpnvfSvYzUsQCcCKhetIg==,game 3,uk,19,102.48,102.48,1,102.4800,,,,0.0000,,,74.25,,5.0,130.71
2022-08-01,HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,15,71.64,71.64,1,71.6400,,,,0.0000,,,29.97,,9.0,451.92
2022-08-01,HZqx1XVZ1mb7lM9T61x+DA==,game 3,ru,43,13.47,,1,13.4700,,,1,1.0000,13.47,0.0020,,,7.0,28.08
2022-08-01,ICBVvRc9TR+qF7IoBfEWsQ==,game 3,uk,18,44.37,44.37,1,44.3700,1,44.37,,0.0000,,,,,3.0,44.37
2022-08-01,IdKyooyTjAbvCA7p+ujKCw==,game 3,uk,19,54.24,54.24,1,54.2400,,,,0.0000,,,,-30.21,7.0,395.37
2022-08-01,iFFApiXZ2wPdS666BLpKZw==,game 3,uk,18,18.42,18.42,1,18.4200,,,,0.0000,,,,-30.36,7.0,178.86
2022-08-01,ildaqkizLaFesmkjCvlzmQ==,game 3,uk,24,58.23,58.23,1,58.2300,,,,0.0000,,,41.16,,5.0,129.84
2022-08-01,jKSOgyMP0Yzld1pVpvyYrg==,game 3,uk,36,26.31,,1,26.3100,,,1,1.0000,26.31,0.0039,,,6.0,41.37
2022-08-01,Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,uk,25,56.10,,1,56.1000,,,1,1.0000,56.10,0.0083,,,8.0,316.35
2022-08-01,juwM8fLyplCQTgKTP8dJgQ==,game 3,ru,34,13.65,13.65,1,13.6500,,,,0.0000,,,,-1.80,4.0,29.10
2022-08-01,jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,20,24.09,24.09,1,24.0900,,,,0.0000,,,,-12.12,9.0,256.92
2022-08-01,JZddlB04roDQYT2zrRPBcA==,game 3,uk,44,12.45,12.45,1,12.4500,1,12.45,1,1.0000,12.45,0.0018,,,0.0,12.45
2022-08-01,kAGCRMpNBghYDdEZ7r3Ptg==,game 2,en,31,12.93,12.93,1,12.9300,1,12.93,1,1.0000,12.93,0.0019,,,0.0,12.93
2022-08-01,L8+KU8u6xftnkFVO501X7w==,game 3,uk,30,14.55,14.55,1,14.5500,,,1,1.0000,14.55,0.0021,0.51,,1.0,28.59
2022-08-01,lJW2nxFOiXDfsmSrwGsFQw==,game 3,uk,20,69.18,69.18,1,69.1800,1,69.18,,0.0000,,,,,4.0,69.18
2022-08-01,Lug+Yg90jslWgHEN6dc+Ng==,game 3,uk,21,58.50,58.50,1,58.5000,,,1,1.0000,58.50,0.0086,,-34.86,8.0,252.75
2022-08-01,lx3SsUV7NOrv93tCexVp5A==,game 3,uk,16,17.22,17.22,1,17.2200,,,,0.0000,,,,-18.99,5.0,53.43
2022-08-01,m7Hk77dySHBbxrKgro1Hjg==,game 3,uk,30,18.84,18.84,1,18.8400,,,1,1.0000,18.84,0.0028,,-3.93,4.0,41.61
2022-08-01,mcbWtEz8ADI9GXCi1lfaSA==,game 3,uk,17,16.05,16.05,1,16.0500,1,16.05,1,1.0000,16.05,0.0024,,,0.0,16.05
2022-08-01,mEtO8F+CRPGmaJ8SHa7BbA==,game 3,uk,32,26.70,26.70,1,26.7000,1,26.70,,0.0000,,,,,3.0,26.70
2022-08-01,MRcEXu/KG95hsIyJM/816A==,game 3,uk,32,26.13,26.13,1,26.1300,,,,0.0000,,,11.40,,6.0,102.24
2022-08-01,MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,uk,14,68.43,68.43,1,68.4300,1,68.43,,0.0000,,,,,4.0,68.43
2022-08-01,mTha7D/MRe45dQaUAEKV3g==,game 3,uk,42,14.73,14.73,1,14.7300,1,14.73,1,1.0000,14.73,0.0022,,,0.0,14.73
2022-08-01,mXihLMwkG8RgO1jsFnJXnA==,game 3,uk,32,12.75,12.75,1,12.7500,1,12.75,,0.0000,,,,,1.0,12.75
2022-08-01,nklUUkirU5GYU5ZtNOgx8w==,game 3,ru,20,42.84,,1,42.8400,,,1,1.0000,42.84,0.0063,,,7.0,102.57
2022-08-01,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,24,15.33,15.33,1,15.3300,,,,0.0000,,,,-68.37,8.0,266.04
2022-08-01,o55dseByUOl9s5IQCz1kuQ==,game 3,uk,22,15.42,15.42,1,15.4200,,,1,1.0000,15.42,0.0023,0.39,,5.0,170.19
2022-08-01,O6owe/pXDy1Bk5nfxuCZyw==,game 3,ru,20,39.30,39.30,1,39.3000,1,39.30,1,1.0000,39.30,0.0058,,,0.0,39.30
2022-08-01,ojVPXYZw2oeGtcmG7LcLGA==,game 3,en,20,58.02,58.02,1,58.0200,,,,0.0000,,,1.98,,5.0,309.66
2022-08-01,oQQmPjqm7DR+exPmp6xDhg==,game 3,uk,30,13.2,13.2,1,13.2000,,,1,1.0000,13.2,0.0019,0.78,,5.0,25.62
2022-08-01,orbgZNBGuhZZx63HTAbyIw==,game 3,uk,25,141.48,141.48,1,141.4800,,,,0.0000,,,72.33,,6.0,546.21
2022-08-01,+osJakLn8jv4bzFmPieelw==,game 3,uk,30,13.29,13.29,1,13.2900,1,13.29,,0.0000,,,,,4.0,13.29
2022-08-01,Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,ru,18,36.54,36.54,1,36.5400,,,1,1.0000,36.54,0.0054,8.19,,4.0,82.65
2022-08-01,p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,uk,25,14.85,14.85,1,14.8500,,,1,1.0000,14.85,0.0022,,-7.17,5.0,36.87
2022-08-01,pLOCMIX+imLIzoDehgdOPA==,game 3,uk,22,129.75,129.75,1,129.7500,,,,0.0000,,,,-21.69,7.0,404.88
2022-08-01,PWvj9YoQTtX9FGLgG1CWJQ==,game 3,uk,16,18.69,18.69,1,18.6900,1,18.69,1,1.0000,18.69,0.0028,,,0.0,18.69
2022-08-01,PydH3c1l9bUvwz7hsiaBOg==,game 3,uk,17,32.55,32.55,1,32.5500,1,32.55,,0.0000,,,,,1.0,32.55
2022-08-01,pz7LUOs9i7xgncmHVxQvOw==,game 3,ru,24,36.57,36.57,1,36.5700,,,1,1.0000,36.57,0.0054,,-16.20,5.0,274.56
2022-08-01,q8UcdT1sZCl07AqhDVz5ZA==,game 3,uk,15,115.14,115.14,1,115.1400,1,115.14,,0.0000,,,,,4.0,115.14
2022-08-01,qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,20,48.51,48.51,1,48.5100,,,,0.0000,,,,-30.27,7.0,181.17
2022-08-01,qmZRB16NnnCdNHWUcSyVDQ==,game 3,ru,37,42.87,42.87,1,42.8700,,,,0.0000,,,,-44.04,6.0,182.61
2022-08-01,QoHEss2e+b385deeX2p39Q==,game 3,ru,22,71.43,71.43,1,71.4300,,,,0.0000,,,,-28.05,4.0,211.95
2022-08-01,qqYyR2vRI+7pgiuyTnVM+A==,game 3,ru,19,41.31,41.31,1,41.3100,,,,0.0000,,,14.28,,4.0,145.35
2022-08-01,q+yzIb2a/avnS9k89SDQVw==,game 3,uk,19,25.83,25.83,1,25.8300,1,25.83,1,1.0000,25.83,0.0038,,,4.0,25.83
2022-08-01,QZBiEFECZAgVl5IkN9/cFw==,game 3,en,16,205.05,205.05,1,205.0500,,,,0.0000,,,38.67,,5.0,504.48
2022-08-01,R6aBG9TzvghZNNmGufy5NQ==,game 3,ru,33,12.36,12.36,1,12.3600,1,12.36,1,1.0000,12.36,0.0018,,,0.0,12.36
2022-08-01,r9AjQVS2nstu5lpVmDlihA==,game 3,ru,22,29.52,29.52,1,29.5200,,,1,1.0000,29.52,0.0043,4.68,,6.0,107.64
2022-08-01,RiIlY436bXNX8MIW9vUaAQ==,game 3,uk,18,25.29,25.29,1,25.2900,1,25.29,,0.0000,,,,,4.0,25.29
2022-08-01,RoTHCVmIeMQXudXxn3ykNw==,game 3,uk,21,43.62,43.62,1,43.6200,1,43.62,,0.0000,,,,,2.0,43.62
2022-08-01,RQBsCvxlogTNUidSygqgcQ==,game 3,uk,28,55.92,55.92,1,55.9200,,,,0.0000,,,26.58,,6.0,114.51
2022-08-01,RUjQVs2C+H0ejG0h7x1f5A==,game 3,uk,22,59.88,59.88,1,59.8800,1,59.88,1,1.0000,59.88,0.0088,,,0.0,59.88
2022-08-01,rw8yxS9+t5PvgINa7EhMvQ==,game 3,uk,18,42.51,42.51,1,42.5100,,,,0.0000,,,,-29.94,6.0,164.88
2022-08-01,sQqTFx1o31w2foAIr2LKNw==,game 3,uk,32,35.79,35.79,1,35.7900,1,35.79,,0.0000,,,,,4.0,35.79
2022-08-01,SwiAKdzn0b+A4XegM5x0Hw==,game 3,uk,16,12.09,12.09,1,12.0900,1,12.09,,0.0000,,,,,4.0,12.09
2022-08-01,to3TWHIKMGoINAlfTdWn+w==,game 3,uk,28,19.92,19.92,1,19.9200,,,1,1.0000,19.92,0.0029,4.05,,2.0,71.13
2022-08-01,tUlbh1G7KYRxmBaQk4RPIw==,game 3,uk,34,12.18,12.18,1,12.1800,1,12.18,,0.0000,,,,,1.0,12.18
2022-08-01,UFVjte0RzYKTngAiVvjqPQ==,game 3,uk,17,13.14,13.14,1,13.1400,1,13.14,,0.0000,,,,,4.0,13.14
2022-08-01,UNcp1RmIObUiGNqLDHjNVw==,game 3,uk,16,38.19,,1,38.1900,,,,0.0000,,,,,7.0,66.54
2022-08-01,+uszcWROLhovU7doCmFOiQ==,game 2,uk,18,22.65,22.65,1,22.6500,1,22.65,1,1.0000,22.65,0.0033,,,2.0,22.65
2022-08-01,V7J42heW8l19wiBJ8UpRyw==,game 3,ru,25,73.41,73.41,1,73.4100,,,,0.0000,,,5.85,,9.0,302.28
2022-08-01,va4krMfpHwzELV/AUI7WHQ==,game 3,uk,20,21.12,21.12,1,21.1200,1,21.12,,0.0000,,,,,4.0,21.12
2022-08-01,VAduzk1Og0uicXfMLD3VbQ==,game 3,uk,25,42.72,42.72,1,42.7200,1,42.72,,0.0000,,,,,4.0,42.72
2022-08-01,Veep00i4vvZbTAVD6GMoiA==,game 3,uk,38,69.36,69.36,1,69.3600,,,,0.0000,,,38.10,,8.0,198.45
2022-08-01,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,24,324.15,324.15,1,324.1500,1,324.15,,0.0000,,,,,4.0,324.15
2022-08-01,Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,uk,18,73.20,73.20,1,73.2000,,,,0.0000,,,51.39,,5.0,95.01
2022-08-01,VzxrkGURuahRUx/43mjAFQ==,game 3,uk,37,39.48,39.48,1,39.4800,,,1,1.0000,39.48,0.0058,22.32,,3.0,56.64
2022-08-01,wA+Rd++M6EKUppqQeb+pTw==,game 3,uk,20,15.6,15.6,1,15.6000,1,15.6,,0.0000,,,,,4.0,15.6
2022-08-01,wDXJbTe2RLmAMKsPm5zZDg==,game 3,ru,17,103.71,103.71,1,103.7100,,,,0.0000,,,26.79,,5.0,459.12
2022-08-01,WMcncRFNp4e91e/Y3CwEvQ==,game 3,uk,23,41.16,41.16,1,41.1600,,,,0.0000,,,27.12,,5.0,55.20
2022-08-01,WSQTlRZJRg4Rb+rqe56nJg==,game 3,uk,26,26.31,26.31,1,26.3100,,,,0.0000,,,,-7.44,6.0,74.76
2022-08-01,xiXTXOEbWU+HnGOUmgc9/w==,game 3,uk,20,13.47,13.47,1,13.4700,,,1,1.0000,13.47,0.0020,,-32.28,5.0,271.59
2022-08-01,xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,21,12.6,12.6,1,12.6000,,,,0.0000,,,,-43.74,8.0,227.49
2022-08-01,+XPKfmhBmI2NdGQ96Iaysg==,game 3,uk,38,18.48,18.48,1,18.4800,,,,0.0000,,,,-12.66,5.0,49.62
2022-08-01,xSi5UajdkNHXppWOTm6g8w==,game 3,uk,20,91.56,91.56,1,91.5600,,,,0.0000,,,52.35,,5.0,130.77
2022-08-01,xt/PY4N2zkZQgtlZ9Cg82w==,game 3,ru,24,17.46,17.46,1,17.4600,,,,0.0000,,,,-89.85,6.0,192.48
2022-08-01,xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,22,17.94,17.94,1,17.9400,,,,0.0000,,,2.07,,7.0,51.21
2022-08-01,yH7KH2AG/PGgQiNV7uTTGg==,game 3,ru,19,14.88,14.88,1,14.8800,1,14.88,1,1.0000,14.88,0.0022,,,2.0,14.88
2022-08-01,Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,uk,28,30.39,30.39,1,30.3900,,,,0.0000,,,15.75,,2.0,45.03
2022-08-01,Y/nf8iBu/UCaNAuIRRjVwA==,game 3,uk,15,34.86,34.86,1,34.8600,,,,0.0000,,,,-28.77,7.0,199.65
2022-08-01,ytNOQh7e6qNGQNC0T3RBxw==,game 3,ru,26,40.83,40.83,1,40.8300,,,,0.0000,,,26.70,,5.0,54.96
2022-08-01,zeu++qOqokuGcT0ghN97bQ==,game 3,ru,34,59.34,59.34,1,59.3400,1,59.34,1,1.0000,59.34,0.0087,,,2.0,59.34
2022-08-01,ZgTMXDOYCQOiAw4VI8H7AA==,game 3,uk,25,90.63,90.63,1,90.6300,,,,0.0000,,,69.00,,6.0,126.81
2022-08-01,ZmjMhgyYl6o8iFq964FEWg==,game 3,ru,17,81.84,81.84,1,81.8400,,,,0.0000,,,63.09,,9.0,307.47
2022-08-01,ZmnZeh2zth0OyQaAzd6eTA==,game 3,uk,41,13.74,13.74,1,13.7400,1,13.74,1,1.0000,13.74,0.0020,,,0.0,13.74
2022-08-01,zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,15,74.31,74.31,1,74.3100,,,,0.0000,,,3.42,,7.0,278.34
2022-08-01,zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,24,36.18,36.18,1,36.1800,,,,0.0000,,,21.78,,9.0,186.72
2022-08-01,ZU1vF9G4TjB+iEZ001MU3g==,game 3,ru,29,23.1,23.1,1,23.1000,,,1,1.0000,23.1,0.0034,0.9,,6.0,62.52
2022-09-01,"06RPvlsFPCmM9ag+iSM/Ag==",game 3,ru,34,48.72,48.72,1,48.7200,,,,0.0000,,,29.82,,7.0,162.27
2022-09-01,"0A5RkQrm+GBgG7KSFk/xhw==",game 3,uk,31,35.49,35.49,1,35.4900,,,,0.0000,,,,-5.34,6.0,191.10
2022-09-01,"0afix9qVNfU3GJY1n0QGkw==",game 3,uk,25,32.28,32.28,1,32.2800,1,32.28,,0.0000,,,,,1.0,32.28
2022-09-01,"1BBMagZRq/39AV1l2rm4Iw==",game 3,ru,23,34.8,34.8,1,34.8000,,,,0.0000,,,,-54.24,3.0,123.84
2022-09-01,"1jx1AjqUwE9sbCyafQnUNQ==",game 3,ru,25,13.71,13.71,1,13.7100,,,,0.0000,,,,-7.47,6.0,107.31
2022-09-01,"1KzlDBp5hORL7Y5PBaB+0g==",game 3,uk,22,58.20,58.20,1,58.2000,1,58.20,,0.0000,,,,,3.0,58.20
2022-09-01,"1tIsLi6U0zW1RIuaViNanA==",game 3,uk,20,33.36,33.36,1,33.3600,1,33.36,,0.0000,,,,,3.0,33.36
2022-09-01,"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,ru,18,14.04,14.04,1,14.0400,1,14.04,,0.0000,,,,,2.0,14.04
2022-09-01,"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,uk,23,12.12,,1,12.1200,,,,0.0000,,,,,7.0,202.59
2022-09-01,"3iITAz/ADjFv3PDTgTjxSg==",game 3,ru,16,18.72,18.72,1,18.7200,,,1,1.0000,18.72,0.0025,,-78.36,6.0,321.60
2022-09-01,"3KHhqZr7/1n2+bTP13WuXA==",game 3,uk,16,48.27,48.27,1,48.2700,,,,0.0000,,,28.08,,4.0,143.31
2022-09-01,"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,uk,21,19.74,19.74,1,19.7400,,,1,1.0000,19.74,0.0026,2.58,,8.0,144.84
2022-09-01,"3Xuq0acIoGEgw19qflIoog==",game 3,uk,25,34.32,34.32,1,34.3200,,,,0.0000,,,14.46,,4.0,108.60
2022-09-01,"4b7l8C489HEJirtoe7xtFg==",game 3,uk,20,18.24,18.24,1,18.2400,,,1,1.0000,18.24,0.0024,1.68,,9.0,215.40
2022-09-01,"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,20,23.34,23.34,1,23.3400,,,1,1.0000,23.34,0.0031,,-24.57,9.0,375.27
2022-09-01,"4EiWC2ewiX2A7i9NuBAefQ==",game 3,uk,18,18.69,18.69,1,18.6900,1,18.69,,0.0000,,,,,2.0,18.69
2022-09-01,"5n2VR2SS79K3vJ0/V2A8RQ==",game 3,ru,27,32.04,32.04,1,32.0400,,,1,1.0000,32.04,0.0042,,-15.09,1.0,79.17
2022-09-01,"6We7zBO7mVbNxGEl/xPKVg==",game 3,uk,19,41.55,41.55,1,41.5500,,,,0.0000,,,19.68,,7.0,233.94
2022-09-01,"72brUr/DKItStlTen5pHYg==",game 3,uk,24,18.3,18.3,1,18.3000,,,,0.0000,,,,-12.33,8.0,217.02
2022-09-01,"75lEf3nSWLSf6GncqhR9gQ==",game 3,ru,22,13.8,,1,13.8000,,,1,1.0000,13.8,0.0018,,,6.0,288.21
2022-09-01,"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,20,50.61,50.61,1,50.6100,,,,0.0000,,,,-25.68,9.0,385.02
2022-09-01,"7BqUeLmbiug63XrWs2+ZQQ==",game 3,ru,15,14.01,14.01,1,14.0100,,,,0.0000,,,,-18.93,5.0,108.36
2022-09-01,"7ew71UmoMb73L41PM/YL/w==",game 3,uk,17,45.15,45.15,1,45.1500,,,,0.0000,,,4.41,,6.0,192.33
2022-09-01,"7GCGwypiXsxGxetp6/KmnA==",game 3,uk,31,63.30,63.30,1,63.3000,,,1,1.0000,63.30,0.0083,33.09,,3.0,93.51
2022-09-01,"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,32,90.87,90.87,1,90.8700,,,,0.0000,,,,-13.83,7.0,645.03
2022-09-01,"7luG+f1d+Ri4AjeMbFR1Xw==",game 3,uk,29,15.06,,1,15.0600,,,1,1.0000,15.06,0.0020,,,5.0,31.98
2022-09-01,"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,22,22.71,22.71,1,22.7100,,,,0.0000,,,,-32.85,9.0,363.90
2022-09-01,"7vnYIRqjBNlAyBbtPg02tQ==",game 3,uk,21,73.29,73.29,1,73.2900,,,,0.0000,,,,-8.79,5.0,186.96
2022-09-01,"7YaJfLI3RPGUEN2esrQxsQ==",game 3,ru,15,35.28,35.28,1,35.2800,1,35.28,1,1.0000,35.28,0.0046,,,3.0,35.28
2022-09-01,"7zai/c69uF/NhB95HgKuYw==",game 3,uk,16,48.48,48.48,1,48.4800,,,,0.0000,,,,-26.67,4.0,185.88
2022-09-01,"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,19,35.61,35.61,1,35.6100,,,1,1.0000,35.61,0.0047,,-123.15,5.0,281.31
2022-09-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,ru,24,15.63,15.63,1,15.6300,,,,0.0000,,,,-30.66,7.0,283.23
2022-09-01,A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,uk,24,19.56,19.56,1,19.5600,,,,0.0000,,,4.35,,7.0,265.83
2022-09-01,ABuPH1LovAomZwU+2iw0Lw==,game 3,uk,18,19.56,19.56,1,19.5600,,,1,1.0000,19.56,0.0026,,-31.44,4.0,70.56
2022-09-01,An7gG7hfETivAjfokQv3Ww==,game 3,uk,23,47.52,47.52,1,47.5200,,,,0.0000,,,,-43.47,5.0,183.54
2022-09-01,AN9at3LlvDamqXq8dvHD4w==,game 3,ru,24,63.93,63.93,1,63.9300,,,,0.0000,,,20.70,,9.0,312.96
2022-09-01,aujnuJ9eBYK+yGF15TtUkw==,game 2,en,35,33.57,33.57,1,33.5700,1,33.57,,0.0000,,,,,1.0,33.57
2022-09-01,AuJNw7SH8b7lM4j46bNr8A==,game 3,en,28,18.33,18.33,1,18.3300,1,18.33,,0.0000,,,,,3.0,18.33
2022-09-01,B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,23,44.67,44.67,1,44.6700,,,,0.0000,,,,-20.13,9.0,305.49
2022-09-01,b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,17,18.24,18.24,1,18.2400,,,,0.0000,,,,-55.14,7.0,242.01
2022-09-01,bBOj8UKjraXzMIPrGBdCrQ==,game 3,uk,28,29.07,29.07,1,29.0700,,,,0.0000,,,1.47,,4.0,56.67
2022-09-01,Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,18,76.02,76.02,1,76.0200,,,,0.0000,,,2.64,,7.0,407.31
2022-09-01,BDvlXttM/hbupcLic+5ZWg==,game 3,uk,29,41.55,41.55,1,41.5500,,,,0.0000,,,27.96,,7.0,114.60
2022-09-01,BE42Fj9cBAbbch80IpA8Dw==,game 3,uk,30,15.57,15.57,1,15.5700,1,15.57,,0.0000,,,,,2.0,15.57
2022-09-01,BJlqmsfEshc/QjsD7VgEjg==,game 3,ru,18,21.51,,1,21.5100,,,1,1.0000,21.51,0.0028,,,5.0,165.93
2022-09-01,BLnx9pj0y+SVkckLR/01qw==,game 3,uk,25,41.55,41.55,1,41.5500,1,41.55,,0.0000,,,,,3.0,41.55
2022-09-01,BOcGlFXXESDUbttxDzQIQw==,game 3,uk,32,99.45,99.45,1,99.4500,,,,0.0000,,,11.16,,4.0,187.74
2022-09-01,bZDMuXKM3RFajmZa/yIpsw==,game 3,uk,23,14.55,14.55,1,14.5500,1,14.55,,0.0000,,,,,3.0,14.55
2022-09-01,c5qsNfxhW80Ws3aBXDa1nA==,game 3,uk,18,71.82,71.82,1,71.8200,,,,0.0000,,,56.04,,4.0,87.60
2022-09-01,CfgvA7ntuRJL/qdscwgMVw==,game 3,ru,24,43.83,43.83,1,43.8300,1,43.83,1,1.0000,43.83,0.0058,,,3.0,43.83
2022-09-01,cOCixiBbcAHemYgbNdoTcw==,game 3,uk,20,42.81,,1,42.8100,,,,0.0000,,,,,5.0,110.85
2022-09-01,crKNTIblJ0113SKEtSJQHw==,game 3,uk,16,51.57,51.57,1,51.5700,,,,0.0000,,,11.10,,7.0,323.25
2022-09-01,cv6g2/jSkR+FwO58WY85DQ==,game 3,uk,20,30.72,30.72,1,30.7200,,,1,1.0000,30.72,0.0040,,-24.75,4.0,86.19
2022-09-01,d7kiN4CYGndV2/L4yQeZ4g==,game 3,ru,19,26.64,26.64,1,26.6400,,,,0.0000,,,,-15.96,4.0,69.24
2022-09-01,D9Bdgp+w/syZMU61LudzFQ==,game 3,uk,19,21.06,21.06,1,21.0600,,,1,1.0000,21.06,0.0028,4.65,,1.0,37.47
2022-09-01,DAMO0tILVRlXZhYONdvs0Q==,game 3,uk,15,54.15,54.15,1,54.1500,,,,0.0000,,,5.94,,4.0,209.22
2022-09-01,Dbff3x5cRk6/tUY3WQdzFQ==,game 3,uk,21,64.08,64.08,1,64.0800,,,1,1.0000,64.08,0.0084,17.37,,5.0,335.76
